,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
hr_pca0,0.03721015226467646,-0.0012406189638275787,0.0,0.0,0.03650230439053985,0.0,0.030621715888545835,0.02679090738461189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041380320630133,0.0,0.0,-0.010912894555595505
hr_pca1,-0.09790074145465492,-0.04248777986942461,0.0,0.0,0.0,-0.09848144201947784,0.0,0.0,0.0,-0.01389089838361831,0.0,-0.07100822757555661,-0.02683526351437014,-0.15795593850469988,0.0,0.0,0.0,0.0,0.0,-0.020089728641669243
hr_pca2,0.0,0.0,0.0,-0.1094211644109924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09840545800136347,0.0,0.0,0.0,0.0,0.0,0.0
hr_pca3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hr_pca4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resp_pca0,-0.039172173323729076,-0.04739491944071832,0.0,-0.04045690972558915,-0.08831486135241898,-0.016938161321731957,-0.08197411492170027,-0.027467217103217607,0.0,-0.006075139976932089,0.0,0.0,-0.017144070274639434,0.0,-0.00503950133012829,-0.0050365185653792645,-0.020401235020695088,0.0,-0.0719065099716897,-0.04973485321388393
resp_pca1,0.006851114086574211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018336795603453016,0.0,0.0,0.0,0.0,-0.001260827750252558,0.0,0.0,0.0
resp_pca2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012426516466914901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resp_pca3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resp_pca4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0048236182489151775,0.0,0.0,-0.043801083997272394,0.0,0.0,0.0
sao2_pca0,0.0,-0.049038710337955385,-0.01672103748727011,-0.011881117800399828,-0.06888212201942788,-0.016057176332912933,-0.009166066870803418,0.0,0.0,-0.046599751423895434,0.0,-0.10103941188212727,-0.008000783412001613,-0.058773975912560596,0.0,-0.003851285927283879,-0.07993083134249256,-0.013356538617330807,-0.01449403079484458,-0.03246151205615025
sao2_pca1,-0.004275717052456053,0.0,0.0,-0.0883880003346908,0.0,0.0,0.0,-0.04741371415423038,0.0,-0.024968980596371055,0.0,0.0,0.0,-0.015967947903663415,-0.05347230391330084,0.0,0.0,0.0,0.0,-0.002695866901789969
sao2_pca2,0.0,0.0,0.0,0.0,0.0,0.054586763387912934,0.0,0.0,0.0,0.08578538587675208,0.0,0.0,0.0,0.07349059692857932,0.0,0.0,0.0,0.0,0.057343458089972134,0.011468074063961827
sao2_pca3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035379924086467143,0.0,0.0,0.0,0.0,0.018189252568604302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sao2_pca4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11164672304436417,0.0,0.0,0.0,0.0,0.0
gcs_pca0,-0.26256954364578944,-0.2688186283794426,-0.29314693389462526,-0.22361347539008303,-0.2950767207198265,-0.1644414675438252,-0.2335242931352889,-0.23229376762321602,-0.20751780301503706,-0.21452492157069997,-0.256153279733352,-0.28202109252982693,-0.21018038881451884,-0.18724247411855102,-0.260624951304052,-0.24721376157397618,-0.2900149787335731,-0.23429742544247723,-0.2587935864293368,-0.22221616512964942
gcs_pca1,0.0,0.0,0.0,0.007004757629637857,0.0,0.0,0.0,0.0,0.0,-0.0038884217330086477,0.0,0.06707443430322095,-0.012684381908960634,0.0,0.006252946557661546,0.0,0.0,0.0,0.0,0.0
gcs_pca2,0.0,0.0,0.0,0.0,0.0,0.0015224908508409338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gcs_pca3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gcs_pca4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lab_-basos,0.0,0.0,0.0,0.0,-0.08630803733254303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lab_-eos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lab_-lymphs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lab_-monos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lab_-polys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lab_ALT (SGPT),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lab_AST (SGOT),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lab_BUN,-0.11707413950847778,0.0,0.0,-0.04728391803310824,-0.10937479048387837,-0.1490720996346975,0.0,0.0,0.0,-0.1279875575478841,0.0,-0.014264081836711715,0.0,0.0,0.0,0.0,-0.005194217377476914,0.0,0.0,-0.04255110165662478
lab_Base Excess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lab_FiO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1107275979222385,0.0,-0.07834084025706911,0.0,0.0,-0.0779641051560648,-0.1076606595010259,-0.09324227620672752,-0.06338901907907485,0.0,0.0,-0.06362178002299575,-0.03341576704543877
lab_HCO3,0.0,-0.06594233131884668,0.0,-0.02109472542627742,-0.0416903699360947,0.0,-0.00687739248630973,0.0,0.0,0.0,0.0,0.0,-0.15241794483700186,0.0,0.0,0.0,-0.003702684420184206,0.0,0.0,-0.11264546315668045
lab_Hct,0.05469254186400238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011278152562802691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lab_Hgb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1917524070929889,0.0,0.03032642923818943,0.0,0.18600955732195357,0.0,0.0,0.0,0.0,0.0,0.0
lab_MCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lab_MCHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041440327600012435,0.0,0.0,0.0,0.0,0.0,0.0
lab_MCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lab_MPV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lab_O2 Sat (%),-0.014133557035474496,0.0,0.0,0.0,-0.13230654741504308,-0.1375180349623317,-0.061180644326350474,-0.16154860566078427,0.0,0.0,0.0,0.0,-0.19754327632319915,-0.18445122786259768,-0.15690573662561014,-0.01724199250997103,0.0,0.0,-0.0027442012154818888,-0.05958345939290396
lab_PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
