,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
hr_pca0,-0.00038978744204937014,-0.030804364331400987,-0.013192747421851914,0.0014592478586367204,0.0,-0.009669204963090584,0.0,-0.039395551422516224,-0.009190432943396661,-0.037729928575930875,-0.03185284332272114,-0.02662882115662485,0.0,-0.037971575072222215,-0.03407192647133934,-0.027924110718380586,0.0,-0.025199701612652052,0.0041787209674120996,0.0
hr_pca1,0.013278559830813075,0.07682650793553245,0.13607837414008847,0.11044095211062124,0.08612601986850288,0.0,0.028137849506697586,0.05869074069532978,0.022028757053084075,0.0,0.13257893593091868,0.0,0.04882373485589349,0.06511603787193748,0.020229664557506476,0.08695199069592521,0.0,0.03354472392036784,0.033682173939989624,0.0
hr_pca2,0.0,0.0,0.0,0.0,-0.022227261690100673,0.0,0.0,0.0,0.0,0.0,0.02490333629283653,0.021457089533075346,0.0,0.023036495198214546,0.06175968856081286,0.0,-0.019964379320172886,0.0,-0.03224095686043454,-0.008606587897730581
hr_pca3,0.0,0.0,-0.03847580969995561,0.0,0.0,0.006544573854267542,-0.02925843138622879,-0.09295869238657131,0.0,-0.1468270961135848,-0.020620948238733217,0.0,-0.07053360664427373,-0.0068126424809176285,-0.08552834044704624,-0.02881152560642495,0.0,0.0,-0.0520583096092559,-0.0311487725032241
hr_pca4,-0.3284355757278595,-0.1290363053653266,-0.2337431928571971,-0.42432407884000095,-0.02576387769574341,-0.11084508685267624,-0.15885489313175208,0.16642387209841905,-0.13932817681025403,-0.11174322807589132,-0.18144968040421486,-0.32774576470940575,-0.04132852642110066,0.0,-0.41998324604794984,0.2554123810960909,-0.0046205669138076584,-0.018420362936053886,-0.21359161214494518,-0.06945544986135704
resp_pca0,0.03704420895228721,0.04757673252449569,0.017521393860274685,0.022092381907025192,0.06182410467299592,0.025112945330548055,0.04917698832582142,0.039270827102282566,0.05324461695996053,0.05371394664570435,0.02946622254922207,0.05263004871674399,0.028467920968959285,0.03532227625067904,0.03503966583134759,0.017162153144675396,0.01727401272374616,0.058884620322395484,0.03933718155302024,0.04158989551434165
resp_pca1,-0.0027536423724602178,-0.0006847678227984674,0.0,0.0,0.0,0.033332176419836546,0.0,0.0,-0.03581637201333715,-0.027032658941686792,-1.8313923975577756e-05,-0.011742864375961035,0.0,-0.017401590025114492,-0.048549605850819855,0.0,0.0,0.012408073736702817,-0.032692893637222935,-0.036909512697021606
resp_pca2,0.0,-0.028764874346926154,-0.0072471629343603475,0.046167300555835934,0.0,0.060517751788544,-0.012189000060709313,-0.028326229098887823,0.0,0.0,0.0,0.0,0.0,0.0,-0.1154963266261636,0.0,0.0,-0.007179129326028913,0.0,0.0
resp_pca3,0.0,0.0,0.0,0.0355494575799894,0.0,0.12933543631232491,0.0,0.033497891621007414,0.0,0.043617206421263384,0.0,0.06308193535246265,0.0,0.0,0.016482640205618695,0.0,0.0,0.0,0.03760710029558355,0.005842535259845516
resp_pca4,0.0,0.0,-0.040592192018025025,-0.09241025125172464,0.0,-0.036621277842515704,0.0,0.0,0.0,0.0,-0.024897102323706812,0.0,-0.03995751021499128,-0.08909067515397692,-0.11511108942802922,0.0,-0.014442364923572613,-0.013025868507255362,-0.0128826890934023,0.0
